# Coupling strength K	Order parameter |r|
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.200000e-01	9.829875e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.250000e-01	9.832026e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.300000e-01	9.834136e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.350000e-01	9.836205e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838235e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.400000e-01	9.838236e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.450000e-01	9.840228e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.500000e-01	9.842183e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.550000e-01	9.844101e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
8.600000e-01	9.845985e-01
