# Time (a.u.)	Order parameter |r|
4.0540	8.8537824e-01
4.0550	8.8538388e-01
4.0560	8.8538952e-01
4.0570	8.8539515e-01
4.0580	8.8540078e-01
4.0590	8.8540639e-01
4.0600	8.8541200e-01
4.0610	8.8541759e-01
4.0620	8.8542317e-01
4.0630	8.8542874e-01
4.0640	8.8543428e-01
4.0650	8.8543981e-01
4.0660	8.8544532e-01
4.0670	8.8545081e-01
4.0680	8.8545627e-01
4.0690	8.8546171e-01
4.0700	8.8546713e-01
4.0710	8.8547251e-01
4.0720	8.8547787e-01
4.0730	8.8548320e-01
4.0740	8.8548850e-01
4.0750	8.8549376e-01
4.0760	8.8549899e-01
4.0770	8.8550419e-01
4.0780	8.8550935e-01
4.0790	8.8551447e-01
4.0800	8.8551956e-01
4.0810	8.8552460e-01
4.0820	8.8552961e-01
4.0830	8.8553457e-01
4.0840	8.8553949e-01
4.0850	8.8554436e-01
4.0860	8.8554919e-01
4.0870	8.8555397e-01
4.0880	8.8555871e-01
4.0890	8.8556339e-01
4.0900	8.8556803e-01
4.0910	8.8557262e-01
4.0920	8.8557716e-01
4.0930	8.8558165e-01
4.0940	8.8558608e-01
4.0950	8.8559046e-01
4.0960	8.8559479e-01
4.0970	8.8559906e-01
4.0980	8.8560328e-01
4.0990	8.8560744e-01
4.1000	8.8561154e-01
4.1010	8.8561559e-01
4.1020	8.8561958e-01
4.1030	8.8562351e-01
4.1040	8.8562739e-01
4.1050	8.8563120e-01
4.1060	8.8563495e-01
4.1070	8.8563865e-01
4.1080	8.8564228e-01
4.1090	8.8564585e-01
4.1100	8.8564936e-01
4.1110	8.8565281e-01
4.1120	8.8565620e-01
4.1130	8.8565952e-01
4.1140	8.8566279e-01
4.1150	8.8566599e-01
4.1160	8.8566912e-01
4.1170	8.8567220e-01
4.1180	8.8567521e-01
4.1190	8.8567815e-01
4.1200	8.8568104e-01
4.1210	8.8568386e-01
4.1220	8.8568661e-01
4.1230	8.8568931e-01
4.1240	8.8569194e-01
4.1250	8.8569450e-01
4.1260	8.8569700e-01
4.1270	8.8569944e-01
4.1280	8.8570182e-01
4.1290	8.8570413e-01
4.1300	8.8570637e-01
4.1310	8.8570856e-01
4.1320	8.8571068e-01
4.1330	8.8571274e-01
4.1340	8.8571474e-01
4.1350	8.8571667e-01
4.1360	8.8571854e-01
4.1370	8.8572035e-01
4.1380	8.8572210e-01
4.1390	8.8572378e-01
4.1400	8.8572541e-01
4.1410	8.8572697e-01
4.1420	8.8572847e-01
4.1430	8.8572992e-01
4.1440	8.8573130e-01
4.1450	8.8573262e-01
4.1460	8.8573389e-01
4.1470	8.8573509e-01
4.1480	8.8573624e-01
4.1490	8.8573733e-01
4.1500	8.8573836e-01
4.1510	8.8573933e-01
4.1520	8.8574025e-01
4.1530	8.8574111e-01
4.1540	8.8574192e-01
4.1550	8.8574267e-01
4.1560	8.8574337e-01
4.1570	8.8574401e-01
4.1580	8.8574459e-01
4.1590	8.8574513e-01
4.1600	8.8574561e-01
4.1610	8.8574604e-01
4.1620	8.8574642e-01
4.1630	8.8574674e-01
4.1640	8.8574702e-01
4.1650	8.8574725e-01
4.1660	8.8574742e-01
4.1670	8.8574755e-01
4.1680	8.8574763e-01
4.1690	8.8574767e-01
4.1700	8.8574765e-01
4.1710	8.8574759e-01
4.1720	8.8574749e-01
4.1730	8.8574733e-01
4.1740	8.8574714e-01
4.1750	8.8574690e-01
4.1760	8.8574661e-01
4.1770	8.8574629e-01
4.1780	8.8574592e-01
4.1790	8.8574551e-01
4.1800	8.8574506e-01
4.1810	8.8574457e-01
4.1820	8.8574404e-01
4.1830	8.8574348e-01
4.1840	8.8574287e-01
4.1850	8.8574223e-01
4.1860	8.8574155e-01
4.1870	8.8574083e-01
4.1880	8.8574008e-01
4.1890	8.8573929e-01
4.1900	8.8573847e-01
4.1910	8.8573762e-01
4.1920	8.8573673e-01
4.1930	8.8573581e-01
4.1940	8.8573486e-01
4.1950	8.8573388e-01
4.1960	8.8573287e-01
4.1970	8.8573183e-01
4.1980	8.8573077e-01
4.1990	8.8572967e-01
4.2000	8.8572854e-01
4.2010	8.8572739e-01
4.2020	8.8572622e-01
4.2030	8.8572502e-01
4.2040	8.8572379e-01
4.2050	8.8572254e-01
4.2060	8.8572126e-01
4.2070	8.8571997e-01
4.2080	8.8571865e-01
4.2090	8.8571731e-01
4.2100	8.8571595e-01
4.2110	8.8571457e-01
4.2120	8.8571317e-01
4.2130	8.8571175e-01
4.2140	8.8571031e-01
4.2150	8.8570886e-01
4.2160	8.8570739e-01
4.2170	8.8570590e-01
4.2180	8.8570440e-01
4.2190	8.8570288e-01
4.2200	8.8570135e-01
4.2210	8.8569981e-01
4.2220	8.8569825e-01
4.2230	8.8569668e-01
4.2240	8.8569510e-01
4.2250	8.8569351e-01
4.2260	8.8569191e-01
4.2270	8.8569029e-01
4.2280	8.8568867e-01
4.2290	8.8568704e-01
4.2300	8.8568541e-01
4.2310	8.8568376e-01
4.2320	8.8568211e-01
4.2330	8.8568045e-01
4.2340	8.8567879e-01
4.2350	8.8567712e-01
4.2360	8.8567545e-01
4.2370	8.8567378e-01
4.2380	8.8567210e-01
4.2390	8.8567042e-01
4.2400	8.8566873e-01
4.2410	8.8566705e-01
4.2420	8.8566536e-01
4.2430	8.8566368e-01
4.2440	8.8566199e-01
4.2450	8.8566031e-01
4.2460	8.8565863e-01
4.2470	8.8565695e-01
4.2480	8.8565527e-01
4.2490	8.8565359e-01
4.2500	8.8565192e-01
4.2510	8.8565026e-01
4.2520	8.8564859e-01
4.2530	8.8564694e-01
4.2540	8.8564529e-01
4.2550	8.8564364e-01
4.2560	8.8564200e-01
4.2570	8.8564037e-01
4.2580	8.8563875e-01
4.2590	8.8563713e-01
4.2600	8.8563553e-01
4.2610	8.8563393e-01
4.2620	8.8563234e-01
4.2630	8.8563077e-01
4.2640	8.8562920e-01
4.2650	8.8562764e-01
4.2660	8.8562610e-01
4.2670	8.8562457e-01
4.2680	8.8562305e-01
4.2690	8.8562154e-01
4.2700	8.8562005e-01
4.2710	8.8561857e-01
4.2720	8.8561711e-01
4.2730	8.8561566e-01
4.2740	8.8561422e-01
4.2750	8.8561280e-01
4.2760	8.8561140e-01
4.2770	8.8561001e-01
4.2780	8.8560864e-01
4.2790	8.8560729e-01
4.2800	8.8560595e-01
4.2810	8.8560463e-01
4.2820	8.8560333e-01
4.2830	8.8560205e-01
4.2840	8.8560079e-01
4.2850	8.8559954e-01
4.2860	8.8559832e-01
4.2870	8.8559712e-01
4.2880	8.8559593e-01
4.2890	8.8559477e-01
4.2900	8.8559363e-01
4.2910	8.8559251e-01
4.2920	8.8559141e-01
4.2930	8.8559033e-01
4.2940	8.8558928e-01
4.2950	8.8558824e-01
4.2960	8.8558723e-01
4.2970	8.8558625e-01
4.2980	8.8558529e-01
4.2990	8.8558435e-01
4.3000	8.8558343e-01
4.3010	8.8558254e-01
4.3020	8.8558167e-01
4.3030	8.8558083e-01
4.3040	8.8558001e-01
4.3050	8.8557922e-01
4.3060	8.8557845e-01
4.3070	8.8557771e-01
4.3080	8.8557699e-01
4.3090	8.8557630e-01
4.3100	8.8557564e-01
4.3110	8.8557500e-01
4.3120	8.8557439e-01
4.3130	8.8557380e-01
4.3140	8.8557325e-01
4.3150	8.8557272e-01
4.3160	8.8557221e-01
4.3170	8.8557174e-01
4.3180	8.8557129e-01
4.3190	8.8557087e-01
4.3200	8.8557047e-01
4.3210	8.8557011e-01
4.3220	8.8556977e-01
4.3230	8.8556946e-01
4.3240	8.8556918e-01
4.3250	8.8556893e-01
4.3260	8.8556870e-01
4.3270	8.8556851e-01
4.3280	8.8556834e-01
4.3290	8.8556820e-01
4.3300	8.8556809e-01
4.3310	8.8556801e-01
4.3320	8.8556796e-01
4.3330	8.8556794e-01
4.3340	8.8556794e-01
4.3350	8.8556798e-01
4.3360	8.8556804e-01
4.3370	8.8556813e-01
4.3380	8.8556825e-01
4.3390	8.8556840e-01
4.3400	8.8556858e-01
4.3410	8.8556879e-01
4.3420	8.8556903e-01
4.3430	8.8556929e-01
4.3440	8.8556959e-01
4.3450	8.8556991e-01
4.3460	8.8557026e-01
4.3470	8.8557065e-01
4.3480	8.8557106e-01
4.3490	8.8557149e-01
4.3500	8.8557196e-01
4.3510	8.8557246e-01
4.3520	8.8557298e-01
4.3530	8.8557353e-01
4.3540	8.8557411e-01
4.3550	8.8557472e-01
4.3560	8.8557536e-01
4.3570	8.8557602e-01
4.3580	8.8557671e-01
4.3590	8.8557743e-01
4.3600	8.8557818e-01
4.3610	8.8557896e-01
4.3620	8.8557976e-01
4.3630	8.8558059e-01
4.3640	8.8558144e-01
4.3650	8.8558233e-01
4.3660	8.8558324e-01
4.3670	8.8558417e-01
4.3680	8.8558513e-01
4.3690	8.8558612e-01
4.3700	8.8558713e-01
4.3710	8.8558817e-01
4.3720	8.8558924e-01
4.3730	8.8559033e-01
4.3740	8.8559144e-01
4.3750	8.8559258e-01
4.3760	8.8559375e-01
4.3770	8.8559494e-01
4.3780	8.8559615e-01
4.3790	8.8559739e-01
4.3800	8.8559865e-01
4.3810	8.8559993e-01
4.3820	8.8560124e-01
4.3830	8.8560257e-01
4.3840	8.8560392e-01
4.3850	8.8560530e-01
4.3860	8.8560670e-01
4.3870	8.8560811e-01
4.3880	8.8560956e-01
4.3890	8.8561102e-01
4.3900	8.8561250e-01
4.3910	8.8561400e-01
4.3920	8.8561553e-01
4.3930	8.8561707e-01
4.3940	8.8561864e-01
4.3950	8.8562022e-01
4.3960	8.8562182e-01
4.3970	8.8562344e-01
4.3980	8.8562508e-01
4.3990	8.8562674e-01
4.4000	8.8562842e-01
4.4010	8.8563011e-01
4.4020	8.8563182e-01
4.4030	8.8563355e-01
4.4040	8.8563529e-01
4.4050	8.8563705e-01
4.4060	8.8563883e-01
4.4070	8.8564062e-01
4.4080	8.8564243e-01
4.4090	8.8564425e-01
4.4100	8.8564609e-01
4.4110	8.8564794e-01
4.4120	8.8564980e-01
4.4130	8.8565168e-01
4.4140	8.8565357e-01
4.4150	8.8565548e-01
4.4160	8.8565739e-01
4.4170	8.8565932e-01
4.4180	8.8566126e-01
4.4190	8.8566321e-01
4.4200	8.8566518e-01
4.4210	8.8566715e-01
4.4220	8.8566913e-01
4.4230	8.8567113e-01
4.4240	8.8567313e-01
4.4250	8.8567514e-01
4.4260	8.8567716e-01
4.4270	8.8567919e-01
4.4280	8.8568123e-01
4.4290	8.8568327e-01
4.4300	8.8568532e-01
4.4310	8.8568738e-01
4.4320	8.8568945e-01
4.4330	8.8569152e-01
4.4340	8.8569360e-01
4.4350	8.8569568e-01
4.4360	8.8569777e-01
4.4370	8.8569986e-01
4.4380	8.8570196e-01
4.4390	8.8570406e-01
4.4400	8.8570616e-01
4.4410	8.8570827e-01
4.4420	8.8571038e-01
4.4430	8.8571249e-01
4.4440	8.8571461e-01
4.4450	8.8571673e-01
4.4460	8.8571885e-01
4.4470	8.8572097e-01
4.4480	8.8572309e-01
4.4490	8.8572521e-01
4.4500	8.8572733e-01
4.4510	8.8572945e-01
4.4520	8.8573157e-01
4.4530	8.8573369e-01
4.4540	8.8573581e-01
4.4550	8.8573792e-01
4.4560	8.8574004e-01
4.4570	8.8574215e-01
4.4580	8.8574426e-01
4.4590	8.8574637e-01
4.4600	8.8574847e-01
4.4610	8.8575057e-01
4.4620	8.8575267e-01
4.4630	8.8575476e-01
4.4640	8.8575685e-01
4.4650	8.8575893e-01
4.4660	8.8576101e-01
4.4670	8.8576308e-01
4.4680	8.8576515e-01
4.4690	8.8576721e-01
4.4700	8.8576926e-01
4.4710	8.8577131e-01
4.4720	8.8577335e-01
4.4730	8.8577539e-01
4.4740	8.8577741e-01
4.4750	8.8577943e-01
4.4760	8.8578144e-01
4.4770	8.8578344e-01
4.4780	8.8578544e-01
4.4790	8.8578742e-01
4.4800	8.8578940e-01
4.4810	8.8579137e-01
4.4820	8.8579332e-01
4.4830	8.8579527e-01
4.4840	8.8579721e-01
4.4850	8.8579914e-01
4.4860	8.8580106e-01
4.4870	8.8580296e-01
4.4880	8.8580486e-01
4.4890	8.8580674e-01
4.4900	8.8580862e-01
4.4910	8.8581048e-01
4.4920	8.8581233e-01
4.4930	8.8581417e-01
4.4940	8.8581600e-01
4.4950	8.8581781e-01
4.4960	8.8581961e-01
4.4970	8.8582140e-01
4.4980	8.8582318e-01
4.4990	8.8582494e-01
4.5000	8.8582670e-01
4.5010	8.8582843e-01
4.5020	8.8583016e-01
4.5030	8.8583187e-01
4.5040	8.8583357e-01
4.5050	8.8583525e-01
4.5060	8.8583692e-01
4.5070	8.8583858e-01
4.5080	8.8584022e-01
4.5090	8.8584185e-01
4.5100	8.8584346e-01
4.5110	8.8584506e-01
4.5120	8.8584664e-01
4.5130	8.8584821e-01
4.5140	8.8584977e-01
4.5150	8.8585131e-01
4.5160	8.8585284e-01
4.5170	8.8585435e-01
4.5180	8.8585584e-01
4.5190	8.8585732e-01
4.5200	8.8585879e-01
4.5210	8.8586024e-01
4.5220	8.8586167e-01
4.5230	8.8586309e-01
4.5240	8.8586450e-01
4.5250	8.8586589e-01
4.5260	8.8586726e-01
4.5270	8.8586862e-01
4.5280	8.8586997e-01
4.5290	8.8587130e-01
4.5300	8.8587261e-01
4.5310	8.8587391e-01
4.5320	8.8587519e-01
4.5330	8.8587646e-01
4.5340	8.8587771e-01
4.5350	8.8587895e-01
4.5360	8.8588017e-01
4.5370	8.8588138e-01
4.5380	8.8588257e-01
4.5390	8.8588374e-01
4.5400	8.8588491e-01
4.5410	8.8588605e-01
4.5420	8.8588718e-01
4.5430	8.8588830e-01
4.5440	8.8588940e-01
4.5450	8.8589049e-01
4.5460	8.8589157e-01
4.5470	8.8589263e-01
4.5480	8.8589367e-01
4.5490	8.8589470e-01
4.5500	8.8589572e-01
4.5510	8.8589672e-01
4.5520	8.8589771e-01
4.5530	8.8589868e-01
4.5540	8.8589965e-01
4.5550	8.8590059e-01
4.5560	8.8590153e-01
4.5570	8.8590245e-01
4.5580	8.8590336e-01
4.5590	8.8590425e-01
4.5600	8.8590514e-01
4.5610	8.8590601e-01
4.5620	8.8590687e-01
4.5630	8.8590771e-01
4.5640	8.8590855e-01
4.5650	8.8590937e-01
4.5660	8.8591018e-01
4.5670	8.8591098e-01
4.5680	8.8591177e-01
4.5690	8.8591254e-01
4.5700	8.8591331e-01
4.5710	8.8591407e-01
4.5720	8.8591481e-01
4.5730	8.8591555e-01
4.5740	8.8591627e-01
4.5750	8.8591699e-01
4.5760	8.8591770e-01
4.5770	8.8591839e-01
4.5780	8.8591908e-01
4.5790	8.8591976e-01
4.5800	8.8592044e-01
4.5810	8.8592110e-01
4.5820	8.8592176e-01
4.5830	8.8592241e-01
4.5840	8.8592305e-01
4.5850	8.8592368e-01
4.5860	8.8592431e-01
4.5870	8.8592493e-01
4.5880	8.8592555e-01
4.5890	8.8592616e-01
4.5900	8.8592677e-01
4.5910	8.8592737e-01
4.5920	8.8592796e-01
4.5930	8.8592855e-01
4.5940	8.8592914e-01
4.5950	8.8592972e-01
4.5960	8.8593030e-01
4.5970	8.8593088e-01
4.5980	8.8593145e-01
4.5990	8.8593203e-01
4.6000	8.8593260e-01
4.6010	8.8593317e-01
4.6020	8.8593373e-01
4.6030	8.8593430e-01
4.6040	8.8593487e-01
4.6050	8.8593543e-01
4.6060	8.8593600e-01
4.6070	8.8593656e-01
4.6080	8.8593713e-01
4.6090	8.8593770e-01
4.6100	8.8593827e-01
4.6110	8.8593885e-01
4.6120	8.8593942e-01
4.6130	8.8594000e-01
4.6140	8.8594059e-01
4.6150	8.8594117e-01
4.6160	8.8594176e-01
4.6170	8.8594236e-01
4.6180	8.8594296e-01
4.6190	8.8594357e-01
4.6200	8.8594418e-01
4.6210	8.8594480e-01
4.6220	8.8594543e-01
4.6230	8.8594606e-01
4.6240	8.8594671e-01
4.6250	8.8594736e-01
4.6260	8.8594802e-01
4.6270	8.8594868e-01
4.6280	8.8594936e-01
4.6290	8.8595005e-01
4.6300	8.8595075e-01
4.6310	8.8595146e-01
4.6320	8.8595218e-01
4.6330	8.8595292e-01
4.6340	8.8595366e-01
4.6350	8.8595442e-01
4.6360	8.8595520e-01
4.6370	8.8595598e-01
4.6380	8.8595679e-01
4.6390	8.8595760e-01
4.6400	8.8595843e-01
4.6410	8.8595928e-01
4.6420	8.8596015e-01
4.6430	8.8596103e-01
4.6440	8.8596193e-01
4.6450	8.8596285e-01
4.6460	8.8596378e-01
4.6470	8.8596474e-01
4.6480	8.8596571e-01
4.6490	8.8596671e-01
4.6500	8.8596772e-01
4.6510	8.8596876e-01
4.6520	8.8596981e-01
4.6530	8.8597089e-01
4.6540	8.8597199e-01
4.6550	8.8597312e-01
4.6560	8.8597427e-01
4.6570	8.8597544e-01
4.6580	8.8597664e-01
4.6590	8.8597786e-01
4.6600	8.8597911e-01
4.6610	8.8598038e-01
4.6620	8.8598168e-01
4.6630	8.8598301e-01
4.6640	8.8598436e-01
4.6650	8.8598575e-01
4.6660	8.8598716e-01
4.6670	8.8598860e-01
4.6680	8.8599007e-01
4.6690	8.8599157e-01
4.6700	8.8599310e-01
4.6710	8.8599466e-01
4.6720	8.8599626e-01
4.6730	8.8599788e-01
4.6740	8.8599954e-01
4.6750	8.8600123e-01
4.6760	8.8600296e-01
4.6770	8.8600472e-01
4.6780	8.8600651e-01
4.6790	8.8600834e-01
4.6800	8.8601020e-01
4.6810	8.8601210e-01
4.6820	8.8601403e-01
4.6830	8.8601601e-01
4.6840	8.8601802e-01
4.6850	8.8602006e-01
4.6860	8.8602215e-01
4.6870	8.8602427e-01
4.6880	8.8602643e-01
4.6890	8.8602863e-01
4.6900	8.8603087e-01
4.6910	8.8603315e-01
4.6920	8.8603547e-01
4.6930	8.8603784e-01
4.6940	8.8604024e-01
4.6950	8.8604268e-01
4.6960	8.8604517e-01
4.6970	8.8604770e-01
4.6980	8.8605027e-01
4.6990	8.8605289e-01
4.7000	8.8605554e-01
4.7010	8.8605825e-01
4.7020	8.8606099e-01
4.7030	8.8606378e-01
4.7040	8.8606661e-01
4.7050	8.8606949e-01
4.7060	8.8607242e-01
4.7070	8.8607539e-01
4.7080	8.8607840e-01
4.7090	8.8608146e-01
4.7100	8.8608457e-01
4.7110	8.8608772e-01
4.7120	8.8609092e-01
4.7130	8.8609416e-01
4.7140	8.8609746e-01
4.7150	8.8610080e-01
4.7160	8.8610418e-01
4.7170	8.8610762e-01
4.7180	8.8611110e-01
4.7190	8.8611463e-01
4.7200	8.8611820e-01
4.7210	8.8612183e-01
4.7220	8.8612550e-01
4.7230	8.8612922e-01
4.7240	8.8613298e-01
4.7250	8.8613680e-01
4.7260	8.8614066e-01
4.7270	8.8614457e-01
4.7280	8.8614853e-01
4.7290	8.8615254e-01
4.7300	8.8615659e-01
4.7310	8.8616069e-01
4.7320	8.8616484e-01
4.7330	8.8616904e-01
4.7340	8.8617328e-01
4.7350	8.8617757e-01
4.7360	8.8618191e-01
4.7370	8.8618630e-01
4.7380	8.8619073e-01
4.7390	8.8619521e-01
4.7400	8.8619973e-01
4.7410	8.8620430e-01
4.7420	8.8620892e-01
4.7430	8.8621358e-01
4.7440	8.8621829e-01
4.7450	8.8622304e-01
4.7460	8.8622784e-01
4.7470	8.8623268e-01
4.7480	8.8623756e-01
4.7490	8.8624249e-01
4.7500	8.8624746e-01
4.7510	8.8625247e-01
4.7520	8.8625753e-01
4.7530	8.8626263e-01
4.7540	8.8626776e-01
4.7550	8.8627294e-01
4.7560	8.8627816e-01
4.7570	8.8628342e-01
4.7580	8.8628872e-01
4.7590	8.8629406e-01
4.7600	8.8629943e-01
4.7610	8.8630484e-01
4.7620	8.8631029e-01
4.7630	8.8631578e-01
4.7640	8.8632130e-01
4.7650	8.8632685e-01
4.7660	8.8633244e-01
4.7670	8.8633806e-01
4.7680	8.8634372e-01
4.7690	8.8634940e-01
4.7700	8.8635512e-01
4.7710	8.8636087e-01
4.7720	8.8636664e-01
4.7730	8.8637245e-01
4.7740	8.8637828e-01
4.7750	8.8638414e-01
4.7760	8.8639003e-01
4.7770	8.8639594e-01
4.7780	8.8640187e-01
4.7790	8.8640783e-01
4.7800	8.8641381e-01
4.7810	8.8641981e-01
4.7820	8.8642584e-01
4.7830	8.8643188e-01
4.7840	8.8643794e-01
4.7850	8.8644402e-01
4.7860	8.8645011e-01
4.7870	8.8645622e-01
4.7880	8.8646235e-01
4.7890	8.8646849e-01
4.7900	8.8647464e-01
4.7910	8.8648080e-01
4.7920	8.8648697e-01
4.7930	8.8649315e-01
4.7940	8.8649934e-01
4.7950	8.8650554e-01
4.7960	8.8651174e-01
4.7970	8.8651795e-01
4.7980	8.8652416e-01
4.7990	8.8653037e-01
4.8000	8.8653659e-01
4.8010	8.8654280e-01
4.8020	8.8654901e-01
4.8030	8.8655523e-01
4.8040	8.8656143e-01
4.8050	8.8656764e-01
4.8060	8.8657384e-01
4.8070	8.8658003e-01
4.8080	8.8658621e-01
4.8090	8.8659238e-01
4.8100	8.8659855e-01
4.8110	8.8660470e-01
4.8120	8.8661084e-01
4.8130	8.8661696e-01
4.8140	8.8662307e-01
4.8150	8.8662917e-01
4.8160	8.8663525e-01
4.8170	8.8664130e-01
4.8180	8.8664734e-01
4.8190	8.8665336e-01
4.8200	8.8665936e-01
4.8210	8.8666533e-01
4.8220	8.8667128e-01
4.8230	8.8667720e-01
4.8240	8.8668310e-01
4.8250	8.8668897e-01
4.8260	8.8669480e-01
4.8270	8.8670061e-01
4.8280	8.8670639e-01
4.8290	8.8671214e-01
4.8300	8.8671785e-01
4.8310	8.8672353e-01
4.8320	8.8672917e-01
4.8330	8.8673478e-01
4.8340	8.8674035e-01
4.8350	8.8674588e-01
4.8360	8.8675137e-01
4.8370	8.8675682e-01
4.8380	8.8676223e-01
4.8390	8.8676759e-01
4.8400	8.8677292e-01
4.8410	8.8677819e-01
4.8420	8.8678342e-01
4.8430	8.8678861e-01
4.8440	8.8679375e-01
4.8450	8.8679884e-01
4.8460	8.8680388e-01
4.8470	8.8680887e-01
4.8480	8.8681381e-01
4.8490	8.8681869e-01
4.8500	8.8682353e-01
4.8510	8.8682831e-01
4.8520	8.8683303e-01
4.8530	8.8683771e-01
4.8540	8.8684232e-01
4.8550	8.8684688e-01
4.8560	8.8685138e-01
4.8570	8.8685583e-01
4.8580	8.8686021e-01
4.8590	8.8686454e-01
4.8600	8.8686880e-01
4.8610	8.8687300e-01
4.8620	8.8687715e-01
4.8630	8.8688123e-01
4.8640	8.8688525e-01
4.8650	8.8688920e-01
4.8660	8.8689309e-01
4.8670	8.8689692e-01
4.8680	8.8690068e-01
4.8690	8.8690437e-01
4.8700	8.8690801e-01
4.8710	8.8691157e-01
4.8720	8.8691507e-01
4.8730	8.8691850e-01
4.8740	8.8692186e-01
4.8750	8.8692515e-01
4.8760	8.8692838e-01
4.8770	8.8693154e-01
4.8780	8.8693462e-01
4.8790	8.8693764e-01
4.8800	8.8694059e-01
4.8810	8.8694347e-01
4.8820	8.8694628e-01
4.8830	8.8694901e-01
4.8840	8.8695168e-01
4.8850	8.8695428e-01
4.8860	8.8695680e-01
4.8870	8.8695925e-01
4.8880	8.8696164e-01
4.8890	8.8696395e-01
4.8900	8.8696618e-01
4.8910	8.8696835e-01
4.8920	8.8697044e-01
4.8930	8.8697246e-01
4.8940	8.8697441e-01
4.8950	8.8697629e-01
4.8960	8.8697809e-01
4.8970	8.8697982e-01
4.8980	8.8698148e-01
4.8990	8.8698307e-01
4.9000	8.8698458e-01
4.9010	8.8698602e-01
4.9020	8.8698739e-01
4.9030	8.8698869e-01
4.9040	8.8698991e-01
4.9050	8.8699106e-01
4.9060	8.8699214e-01
4.9070	8.8699315e-01
4.9080	8.8699409e-01
4.9090	8.8699495e-01
4.9100	8.8699574e-01
4.9110	8.8699646e-01
4.9120	8.8699711e-01
4.9130	8.8699769e-01
4.9140	8.8699820e-01
4.9150	8.8699864e-01
4.9160	8.8699900e-01
4.9170	8.8699930e-01
4.9180	8.8699952e-01
4.9190	8.8699968e-01
4.9200	8.8699976e-01
4.9210	8.8699978e-01
4.9220	8.8699973e-01
4.9230	8.8699961e-01
4.9240	8.8699942e-01
4.9250	8.8699916e-01
4.9260	8.8699883e-01
4.9270	8.8699844e-01
4.9280	8.8699797e-01
4.9290	8.8699745e-01
4.9300	8.8699685e-01
4.9310	8.8699619e-01
4.9320	8.8699546e-01
4.9330	8.8699467e-01
4.9340	8.8699381e-01
4.9350	8.8699288e-01
4.9360	8.8699189e-01
4.9370	8.8699084e-01
4.9380	8.8698972e-01
4.9390	8.8698854e-01
4.9400	8.8698730e-01
4.9410	8.8698599e-01
4.9420	8.8698462e-01
4.9430	8.8698319e-01
4.9440	8.8698170e-01
4.9450	8.8698015e-01
4.9460	8.8697853e-01
4.9470	8.8697686e-01
4.9480	8.8697512e-01
4.9490	8.8697333e-01
4.9500	8.8697147e-01
4.9510	8.8696956e-01
4.9520	8.8696759e-01
4.9530	8.8696556e-01
4.9540	8.8696348e-01
4.9550	8.8696133e-01
4.9560	8.8695913e-01
4.9570	8.8695688e-01
4.9580	8.8695457e-01
4.9590	8.8695220e-01
4.9600	8.8694978e-01
4.9610	8.8694730e-01
4.9620	8.8694477e-01
4.9630	8.8694219e-01
4.9640	8.8693955e-01
4.9650	8.8693686e-01
4.9660	8.8693412e-01
4.9670	8.8693133e-01
4.9680	8.8692848e-01
4.9690	8.8692559e-01
4.9700	8.8692264e-01
4.9710	8.8691965e-01
4.9720	8.8691660e-01
4.9730	8.8691351e-01
4.9740	8.8691036e-01
4.9750	8.8690717e-01
4.9760	8.8690393e-01
4.9770	8.8690065e-01
4.9780	8.8689731e-01
4.9790	8.8689393e-01
4.9800	8.8689051e-01
4.9810	8.8688704e-01
4.9820	8.8688352e-01
4.9830	8.8687996e-01
4.9840	8.8687635e-01
4.9850	8.8687270e-01
4.9860	8.8686901e-01
4.9870	8.8686527e-01
4.9880	8.8686149e-01
4.9890	8.8685767e-01
4.9900	8.8685381e-01
4.9910	8.8684990e-01
4.9920	8.8684596e-01
4.9930	8.8684197e-01
4.9940	8.8683795e-01
4.9950	8.8683388e-01
4.9960	8.8682977e-01
4.9970	8.8682563e-01
4.9980	8.8682145e-01
4.9990	8.8681723e-01
5.0000	8.8681297e-01
5.0010	8.8680867e-01
5.0020	8.8680434e-01
5.0030	8.8679997e-01
5.0040	8.8679556e-01
5.0050	8.8679112e-01
5.0060	8.8678664e-01
5.0070	8.8678213e-01
5.0080	8.8677759e-01
5.0090	8.8677301e-01
5.0100	8.8676839e-01
5.0110	8.8676374e-01
5.0120	8.8675906e-01
5.0130	8.8675435e-01
5.0140	8.8674960e-01
5.0150	8.8674482e-01
5.0160	8.8674001e-01
5.0170	8.8673517e-01
5.0180	8.8673029e-01
5.0190	8.8672539e-01
5.0200	8.8672046e-01
5.0210	8.8671549e-01
5.0220	8.8671050e-01
5.0230	8.8670547e-01
5.0240	8.8670042e-01
5.0250	8.8669534e-01
5.0260	8.8669023e-01
5.0270	8.8668509e-01
5.0280	8.8667993e-01
5.0290	8.8667474e-01
5.0300	8.8666952e-01
5.0310	8.8666427e-01
5.0320	8.8665900e-01
5.0330	8.8665370e-01
5.0340	8.8664837e-01
5.0350	8.8664302e-01
5.0360	8.8663765e-01
5.0370	8.8663225e-01
5.0380	8.8662682e-01
5.0390	8.8662137e-01
5.0400	8.8661590e-01
5.0410	8.8661040e-01
5.0420	8.8660488e-01
5.0430	8.8659934e-01
5.0440	8.8659377e-01
5.0450	8.8658818e-01
5.0460	8.8658257e-01
5.0470	8.8657694e-01
5.0480	8.8657128e-01
5.0490	8.8656560e-01
5.0500	8.8655991e-01
5.0510	8.8655419e-01
